waypoint_id,x,y,z,yaw,velocity,change_flag,steering_flag,accel_flag,stop_flag,event_flag,traffic_light_detection,target_traffic_light_camera,start,goal,stop_point,detection_range_front_l,detection_range_front_r,detection_range_rear_l,detection_range_rear_r,fatal_area_left,fatal_area_right,cargo_left,cargo_right,obstacle_detection_distance_change,winker_point,obstacle_sensor_range,mode_change,attention_broadcast,inter_vehicular_distance,minimum_target_point_distance,target_point_ratio,voxel_leaf_size,local_max_slope,preliminary_output,route_change,pause_point,pause_time,cross_point,cross_point_detection_area_left,cross_point_detection_area_right,cross_point_detection_area_front,cross_point_detection_area_back,object_detection_intersect,vehicle_waypoint_distance
11,94241.6094,77256.9141,35.9733,1.363,3,0,0,0,0,0,0,NULL,0,0,0,0.5,1,0,0,0,0,0,0,5,0,13,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
12,94241.7109,77257.4141,35.9741,1.3626,3,0,0,0,0,0,0,NULL,0,0,0,0.5,1,0,0,0,0,0,0,5,0,13,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
13,94241.8203,77257.9141,35.9704,1.3647,3,0,0,0,0,0,0,NULL,0,0,0,0.5,1,0,0,0,0,0,0,5,0,13,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
14,94241.9375,77258.4141,35.9841,1.3647,3,0,0,0,0,0,0,NULL,0,0,0,0.5,1,0,0,0,0,0,0,3,0,13,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
15,94242.0391,77258.9062,35.9695,1.3694,3,0,0,0,0,0,0,NULL,0,0,0,0.5,1,0,0,0,0,0,0,3,0,13,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
16,94242.1562,77259.4141,35.9754,1.3722,3,0,0,0,0,0,0,NULL,0,0,0,0.5,1,0,0,0,0,0,0,3,0,13,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
17,94242.2812,77259.9062,35.9746,1.3698,3,0,0,0,0,0,0,NULL,0,0,0,0.5,1,0,0,0,0,0,0,3,2,13,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
18,94242.3828,77260.4375,35.9822,1.283,3,0,0,0,0,0,0,NULL,0,0,0,0.5,1,0,0,0,0,0,0,3,2,13,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
19,94242.5781,77260.9375,35.9627,1.0911,3,0,0,0,0,0,0,NULL,0,0,0,0.5,1,0,0,0,0,0,0,3,2,13,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
20,94242.8359,77261.3672,35.9882,-0.25,3,0,0,0,0,0,0,NULL,0,0,0,0.5,1,0,0,0,0,0,0,3,2,13,1,0,0,1.75,1.75,0,0,0,0,1,2,0,0,0,0,0,0,1.5
21,94243.1953,77261.7344,35.9849,0.8273,3,0,0,0,0,0,0,NULL,0,0,0,0.5,1,0,0,0,0,0,0,3,2,13,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
22,94243.5703,77262.0859,35.9823,0.7589,3,0,0,0,0,0,0,NULL,0,0,0,0.5,1,0,0,0,0,0,0,3,2,13,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
23,94243.9766,77262.4297,35.9662,0.7205,3,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,3,2,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
24,94244.4141,77262.8281,35.9577,0.7029,3,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,3,2,1,1,0,0,1.75,1.75,0,0,0,0,0,0,1,10,10,2,0,0,1.5
25,94244.8281,77263.1562,35.9631,0.7148,3,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,3,2,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
26,94245.25,77263.4453,35.965,0.7546,3,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,3,2,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
27,94245.5766,77263.833,35.9517,0.8343,3,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,3,2,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
28,94245.8797,77264.2749,35.9456,0.9493,3,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,3,2,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
29,94246.1922,77264.7593,35.9211,1.0712,3,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,3,2,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
30,94246.4422,77265.2202,35.9441,1.1882,3,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,3,2,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
31,94246.575,77265.7358,35.9248,1.2744,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,3,2,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
32,94246.739,77266.3218,35.9881,1.3347,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,3,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
33,94246.864,77266.8452,35.9176,1.3461,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,3,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
34,94246.9969,77267.3687,35.9347,1.3538,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,3,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
35,94247.1297,77267.9077,35.9858,1.3601,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,3,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
36,94247.2156,77268.4624,35.9171,1.3599,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,3,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
37,94247.3484,77269.0093,35.9006,1.3583,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,3,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
38,94247.5281,77269.5796,35.9833,1.3553,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,3,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
39,94247.6843,77270.1187,35.9857,1.3539,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
40,94247.8172,77270.689,35.9806,1.3544,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
41,94247.9422,77271.2202,35.9809,1.3499,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
42,94248.075,77271.7437,35.9871,1.3496,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
43,94248.1922,77272.2749,35.8783,1.3563,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
44,94248.3328,77272.7671,35.9458,1.3547,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
45,94248.4578,77273.2905,35.8486,1.3581,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
46,94248.5984,77273.8296,35.9075,1.3569,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
47,94248.6843,77274.3296,35.8514,1.359,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
48,94248.864,77274.9077,35.965,1.3585,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
49,94248.9812,77275.4311,35.9399,1.3562,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
50,94249.0828,77276.0015,35.8625,1.3613,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
51,94249.239,77276.5015,35.9174,1.3623,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
52,94249.3562,77277.0561,35.9417,1.3613,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
53,94249.5047,77277.6108,35.9431,1.361,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
54,94249.6609,77278.1343,35.9572,1.3616,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
55,94249.7625,77278.728,35.9539,1.3614,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
56,94249.9109,77279.3061,35.9117,1.3628,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
57,94250.0359,77279.8843,35.8989,1.3625,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
58,94250.1765,77280.4311,35.9376,1.3607,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
59,94250.3172,77281.0327,35.9442,1.3619,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
60,94250.4734,77281.5796,35.9409,1.3585,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
61,94250.5984,77282.1499,35.9361,1.3529,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
62,94250.7547,77282.7046,35.9373,1.3513,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
63,94250.9109,77283.314,35.9248,1.3526,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
64,94251.0203,77283.8843,35.9308,1.3516,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
65,94251.1687,77284.4155,35.9371,1.3518,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
66,94251.3172,77284.9858,35.9204,1.3541,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
67,94251.4578,77285.5796,35.8977,1.3521,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
68,94251.614,77286.1499,35.9184,1.3532,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
69,94251.7469,77286.7202,35.8998,1.3537,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
70,94251.8953,77287.3452,35.9096,1.353,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
71,94252.0359,77287.9155,35.8861,1.3521,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
72,94252.1843,77288.4937,35.882,1.3523,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
73,94252.3172,77289.0874,35.8783,1.3493,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
74,94252.45,77289.6577,35.8641,1.3493,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
75,94252.6062,77290.2593,35.8689,1.351,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
76,94252.7469,77290.8061,35.8557,1.3466,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
77,94252.8719,77291.314,35.8616,1.3485,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
78,94253.0125,77291.9077,35.8535,1.3486,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
79,94253.1843,77292.4858,35.8545,1.349,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
80,94253.2937,77292.978,35.8599,1.3509,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
81,94253.45,77293.5874,35.8506,1.351,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
82,94253.5906,77294.2046,35.841,1.3515,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
83,94253.7547,77294.7593,35.8762,1.352,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
84,94253.864,77295.2671,35.8393,1.3547,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
85,94254.0203,77295.8452,35.8393,1.354,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
86,94254.1687,77296.4155,35.853,1.3558,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
87,94254.3093,77297.0015,35.8485,1.3565,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
88,94254.4109,77297.4937,35.8245,1.3564,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
89,94254.5437,77298.0249,35.8219,1.3553,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
90,94254.6609,77298.5405,35.8065,1.3566,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
91,94254.8015,77299.064,35.7838,1.3573,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
92,94254.9031,77299.5952,35.7749,1.3601,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,1,2,0,0,0,0,0,0,1.5
93,94255.0359,77300.0796,35.7991,1.3589,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
94,94255.1765,77300.564,35.7784,1.3595,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,2,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
95,94255.3015,77301.1265,35.8142,1.3648,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,2,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
96,94255.4109,77301.6577,35.7986,1.3645,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,2,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
97,94255.5593,77302.2124,35.8246,1.366,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,2,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
98,94255.6843,77302.7515,35.8201,1.3688,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,2,2,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
99,94255.7781,77303.2437,35.8372,1.3689,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,2,2,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
100,94255.9265,77303.7905,35.8193,1.3572,2,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,2,2,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
101,94256.1531,77304.5588,35.8091,1.2649,2,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,1,2,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
102,94256.5186,77305.4523,35.8138,1.0829,2,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,1,2,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
103,94256.8415,77306.1214,35.7928,0.8221,2,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,1,2,12,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
104,94257.3436,77306.651,35.8289,0.5312,2,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,1,2,12,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
105,94257.8123,77306.8463,35.8122,0.2555,2,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,1,2,12,1,0,0,1.75,1.75,0,0,0,0,1,2,0,0,0,0,0,0,1.5
106,94258.328,77306.901,35.8241,0.0692,2,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,1,2,12,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
107,94258.8827,77306.9244,35.8359,-0.0061,2,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,1,2,12,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
108,94259.424,77306.8528,35.8247,-0.0267,2,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,1,0,12,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
109,94260.0056,77306.7668,35.7876,-0.15,2,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,1,0,12,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
110,94260.6441,77306.6121,35.7954,-0.25,2,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,2,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
111,94261.3287,77306.4255,35.6711,-0.2506,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,2,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
112,94262.0596,77306.2554,35.663,-0.2506,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,2,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
113,94262.7369,77306.0786,35.6549,-0.2506,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
114,94263.4168,77305.9119,35.6467,-0.2506,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
115,94264.3855,77305.6639,35.6386,-0.2506,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
116,94265.3542,77305.4159,35.6304,-0.2506,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
117,94266.323,77305.1679,35.6223,-0.2506,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
118,94267.2917,77304.9198,35.6141,-0.2506,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
119,94268.2604,77304.6718,35.606,-0.2506,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
